0820230510401400003009904DELIA                    BALAGUER                 MUÑOZ                    F00000000          077S
0820230510401400003009904FRANCISCA BELÉN          QUIRANTES                MARTÍNEZ                 F00000000          083S
0820230510401400003009904FRANCISCA DEL PILAR      ALPAÑEZ                  CAZORLA                  F00000000          066N
0820230510401400003009904FRANCISCO                COMPÁN                   BALAGUER                 M00000000          078S
0820230510401400003009904FRANCISCO                GARCÍA                   GARCÍA                   M00000000          095S
0820230510401500000600000ALICIA                   MARTÍNEZ                 PÉREZ                    F00000000          002N
0820230510401500000600000BLASA MARÍA              PÉREZ                    SÁNCHEZ                  F00000000          000N
0820230510401500000600000DIEGO                    MARTÍNEZ                 CABRERA                  M00000000          000N
0820230510401500000600000JOSÉ FRANCISCO           MARTÍN                   RUÍZ                     M00000000          000N
0820230510401500000600000LUIS                     VILLEGAS                 SÁNCHEZ                  M00000000          001N
0820230510401500000701900CARMEN ROSARIO           DÍAZ                     DELGADO                  F00000000          027N
0820230510401500000701900ENRIQUE                  OJEDA                    MARTÍNEZ                 M00000000          005N
0820230510401500000701900MIGUEL                   GARCÍA                   AMATE                    M00000000          027N
0820230510401500003008305JOSÉ MANUEL              GIL                      GARCÍA                   M00000000          064S
0820230510401500003008305JUAN RAMÓN               LORENZO                  GARCIA                   M00000000          065S
0820230510401500003008305MANUEL NICOLÁS           CUADRA                   GONZÁLEZ                 M00000000          073S
0820230510401500003008305MARÍA TERESA             GARCÍA                   JURADO                   F00000000          065S
0820230510401500003008305NOELIA                   GONZÁLEZ                 CIRERA                   F00000000          066S
0820230510401500027302000FRANCISCO                GIL                      CORONEL                  M00000000          021N
0820230510401500027302000IGNACIO                  DE LAS HERAS             RODRÍGUEZ                M00000000          020N
0820230510401900000607201CARMEN                   EGEA                     CARRICONDO               F00000000          012N
0820230510401900000607201FRANCISCO JAVIER         LÓPEZ                    SEGURA                   M00000000          073N
0820230510401900000607201FRANCISCO                PANDO                    SEGURA                   M00000000          085S
0820230510401900000607201MIGUEL ÁNGEL             SOBRINO                  SOLA                     M00000000          068N
